"","EH_ID","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection"
"1349","LM0230","E57aERW","E5",15.87,15.87,100,1.04,0,"primary"
"1350","LM0230","E57aDWX","E5",15.13,15.87,95.3371140516698,0,1,"primary"
"1351","LM0230","E57aEWY","E5",16.7,15.87,105.229993698803,0,2,"primary"
"1352","LM0230","E57aWYZ","E5",16.03,15.87,101.008191556396,0,3,"primary"
"1353","LM0230","E57aHPX","E5",15.84,15.87,99.8109640831758,1.82,4,"primary"
"1354","LM0230","E57aFJN","E5",15.75,15.87,99.2438563327032,0.96,5,"primary"
"1355","LM0230","E57aGJS","E5",14.98,15.87,94.3919344675489,0.74,6,"primary"
"1356","LM0230","E57aJTV","E5",13.57,15.87,85.5072463768116,0.22,7,"primary"
"1357","LM0230","E57aSUV","E5",12.12,15.87,76.3705103969754,0.05,8,"primary"
"1358","LM0230","E57aFMP","E5",NA,15.87,NA,0.06,9,"primary"
"1359","LM0230","E57aCKO","E5",NA,15.87,NA,0,10,"primary"
"1360","LM0230","E57aSUY","E5",NA,15.87,NA,0,11,"primary"
"1361","LM0231","E57aAFW","E5",18.71,18.71,100,1.31,0,"primary"
"1362","LM0231","E57aDRV","E5",18.82,18.71,100.587920897916,0,1,"primary"
"1363","LM0231","E57aDKZ","E5",19.47,18.71,104.061998931053,0,2,"primary"
"1364","LM0231","E57aLQX","E5",19.8,18.71,105.8257616248,0,3,"primary"
"1365","LM0231","E57aSXZ","E5",19.08,18.71,101.97755211117,1.46,4,"primary"
"1366","LM0231","E57aBUY","E5",18.44,18.71,98.5569214323891,1.18,5,"primary"
"1367","LM0231","E57aFMT","E5",18.58,18.71,99.3051843933725,0.91,6,"primary"
"1368","LM0231","E57aBGQ","E5",17.2,18.71,91.9294494922501,0.8,7,"primary"
"1369","LM0231","E57aNSW","E5",15.87,18.71,84.8209513629075,0.2,8,"primary"
"1370","LM0231","E57aIWY","E5",15.39,18.71,82.2554783538215,0.4,9,"primary"
"1371","LM0231","E57aAOR","E5",16.64,18.71,88.9363976483164,0.51,10,"primary"
"1372","LM0231","E57aFLR","E5",17.67,18.71,94.4414751469802,1.19,11,"primary"
"1373","LM0232","E57aBGK","E5",24.14,24.14,100,1.33,0,"primary"
"1374","LM0232","E57aCQX","E5",24.26,24.14,100.49710024855,0,1,"primary"
"1375","LM0232","E57aHNQ","E5",24.08,24.14,99.7514498757249,0,2,"primary"
"1376","LM0232","E57aCSY","E5",24.08,24.14,99.7514498757249,0,3,"primary"
"1377","LM0232","E57aANW","E5",23.86,24.14,98.8400994200497,1.7,4,"primary"
"1378","LM0232","E57aEMO","E5",23.76,24.14,98.4258492129246,1.74,5,"primary"
"1379","LM0232","E57aEGZ","E5",23.55,24.14,97.5559237779619,1.41,6,"primary"
"1380","LM0232","E57aHKN","E5",23.1,24.14,95.6917978458989,1.54,7,"primary"
"1381","LM0232","E57aBDG","E5",22.6,24.14,93.6205468102734,0.57,8,"primary"
"1382","LM0232","E57aNOT","E5",21.82,24.14,90.3893951946976,0.53,9,"primary"
"1383","LM0232","E57aKRU","E5",21.77,24.14,90.182270091135,0.81,10,"primary"
"1384","LM0232","E57aBDY","E5",23.35,24.14,96.7274233637117,1.38,11,"primary"
"1385","LM0233","E57aAJW","E5",24.55,24.55,100,1.02,0,"primary"
"1386","LM0233","E57aBCL","E5",24.77,24.55,100.896130346232,0,1,"primary"
"1387","LM0233","E57aMQV","E5",24.97,24.55,101.710794297352,0,2,"primary"
"1388","LM0233","E57aCMZ","E5",25.72,24.55,104.765784114053,0,3,"primary"
"1389","LM0233","E57aOPV","E5",26.11,24.55,106.354378818737,1.75,4,"primary"
"1390","LM0233","E57aHKX","E5",26.58,24.55,108.26883910387,1.03,5,"primary"
"1391","LM0233","E57aDVW","E5",26.2,24.55,106.720977596741,1.16,6,"primary"
"1392","LM0233","E57aCOR","E5",25.76,24.55,104.928716904277,0.84,7,"primary"
"1393","LM0233","E57aNSY","E5",24.08,24.55,98.0855397148676,0.47,8,"primary"
"1394","LM0233","E57aNPY","E5",23.6,24.55,96.1303462321792,0.38,9,"primary"
"1395","LM0233","E57aOTX","E5",22.79,24.55,92.8309572301426,0.33,10,"primary"
"1396","LM0233","E57aDHI","E5",25.27,24.55,102.932790224033,0.78,11,"primary"
"1397","LM0234","E57aDMN","E5",28.55,28.55,100,0.92,0,"primary"
"1398","LM0234","E57aOQR","E5",28.68,28.55,100.45534150613,0,1,"primary"
"1399","LM0234","E57aBIX","E5",29.42,28.55,103.047285464098,0,2,"primary"
"1400","LM0234","E57aQRS","E5",28.12,28.55,98.4938704028021,0,3,"primary"
"1401","LM0234","E57aNUV","E5",29.85,28.55,104.553415061296,1.93,4,"primary"
"1402","LM0234","E57aFJY","E5",31.03,28.55,108.686514886165,1.97,5,"primary"
"1403","LM0234","E57aLNY","E5",31.45,28.55,110.15761821366,1.43,6,"primary"
"1404","LM0234","E57aBIS","E5",31.3,28.55,109.632224168126,1.58,7,"primary"
"1405","LM0234","E57aEQW","E5",28.47,28.55,99.7197898423818,0.45,8,"primary"
"1406","LM0234","E57aHLX","E5",27.5,28.55,96.3222416812609,0.24,9,"primary"
"1407","LM0234","E57aCNW","E5",26.97,28.55,94.4658493870403,0.07,10,"primary"
"1408","LM0234","E57aDNO","E5",26.13,28.55,91.523642732049,0.15,11,"primary"
"1409","LM0235","E57aMOY","E5",17.03,17.03,100,1.44,0,"primary"
"1410","LM0235","E57aJVX","E5",17.89,17.03,105.049911920141,0,1,"primary"
"1411","LM0235","E57aMOW","E5",18.73,17.03,109.982384028186,0,2,"primary"
"1412","LM0235","E57aEIM","E5",18.81,17.03,110.452143276571,0,3,"primary"
"1413","LM0235","E57aFHL","E5",18.81,17.03,110.452143276571,1.03,4,"primary"
"1414","LM0235","E57aAGI","E5",18.58,17.03,109.101585437463,1.32,5,"primary"
"1415","LM0235","E57aEMZ","E5",18.95,17.03,111.274221961245,1.11,6,"primary"
"1416","LM0235","E57aAJU","E5",18.62,17.03,109.336465061656,1.31,7,"primary"
"1417","LM0235","E57aDQZ","E5",18.04,17.03,105.930710510863,0.86,8,"primary"
"1418","LM0235","E57aBFG","E5",17.07,17.03,100.234879624193,1.3,9,"primary"
"1419","LM0235","E57aFJX","E5",17.61,17.03,103.405754550793,0.55,10,"primary"
"1420","LM0235","E57aGMV","E5",18.87,17.03,110.80446271286,1.08,11,"primary"
"1421","LM0236","E57aANT","E5",23.64,23.64,100,1.06,0,"primary"
"1422","LM0236","E57aRVW","E5",23.97,23.64,101.395939086294,0,1,"primary"
"1423","LM0236","E57aLOY","E5",23.44,23.64,99.1539763113367,0,2,"primary"
"1424","LM0236","E57aDHR","E5",23.94,23.64,101.269035532995,0,3,"primary"
"1425","LM0236","E57aAOX","E5",24.15,23.64,102.157360406091,1.8,4,"primary"
"1426","LM0236","E57aGOT","E5",24.24,23.64,102.53807106599,1.4,5,"primary"
"1427","LM0236","E57aKNZ","E5",24.33,23.64,102.918781725888,1.42,6,"primary"
"1428","LM0236","E57aDOP","E5",23.48,23.64,99.3231810490694,1.06,7,"primary"
"1429","LM0236","E57aJTW","E5",21.93,23.64,92.7664974619289,0.23,8,"primary"
"1430","LM0236","E57aGPS","E5",20.75,23.64,87.7749576988156,0.24,9,"primary"
"1431","LM0236","E57aDKN","E5",20.25,23.64,85.6598984771574,0.07,10,"primary"
"1432","LM0236","E57aBKL","E5",21.08,23.64,89.17089678511,0.26,11,"primary"
"1433","LM0237","E57aBJN","E5",11.02,11.02,100,0.36,0,"primary"
"1434","LM0237","E57aDSX","E5",12.12,11.02,109.981851179673,0,1,"primary"
"1435","LM0237","E57aGSZ","E5",12.73,11.02,115.51724137931,0,2,"primary"
"1436","LM0237","E57aHMY","E5",12.78,11.02,115.970961887477,0,3,"primary"
"1437","LM0237","E57aFLZ","E5",11.69,11.02,106.079854809437,0.62,4,"primary"
"1438","LM0237","E57aEHK","E5",12.03,11.02,109.165154264973,0.86,5,"primary"
"1439","LM0237","E57aBFL","E5",11.67,11.02,105.898366606171,0.46,6,"primary"
"1440","LM0237","E57aCKV","E5",11.16,11.02,101.270417422868,0.3,7,"primary"
"1441","LM0237","E57aGMS","E5",9.56,11.02,86.7513611615245,0.08,8,"primary"
"1442","LM0237","E57aLOT","E5",9.72,11.02,88.2032667876588,0,9,"primary"
"1443","LM0237","E57aCJT","E5",NA,11.02,NA,0,10,"primary"
"1444","LM0237","E57aDKQ","E5",NA,11.02,NA,0,11,"primary"
"1445","LM0238","E57aEUW","E5",15.31,15.31,100,0.74,0,"primary"
"1446","LM0238","E57aFQV","E5",17.43,15.31,113.847158719791,0,1,"primary"
"1447","LM0238","E57aDXY","E5",17.17,15.31,112.148922273024,0,2,"primary"
"1448","LM0238","E57aDIS","E5",17.12,15.31,111.822338340954,0,3,"primary"
"1449","LM0238","E57aETZ","E5",16.9,15.31,110.385369039843,0.84,4,"primary"
"1450","LM0238","E57aENR","E5",16.99,15.31,110.97322011757,0.92,5,"primary"
"1451","LM0238","E57aIOY","E5",17.61,15.31,115.022860875245,0.75,6,"primary"
"1452","LM0238","E57aCJQ","E5",16.25,15.31,106.139777922926,0.47,7,"primary"
"1453","LM0238","E57aNQW","E5",14.74,15.31,96.2769431743958,0.13,8,"primary"
"1454","LM0238","E57aHOU","E5",14.51,15.31,94.7746570868713,0.23,9,"primary"
"1455","LM0238","E57aIOX","E5",15.35,15.31,100.261267145656,0.32,10,"primary"
"1456","LM0238","E57aDMT","E5",16.44,15.31,107.380796864794,0.48,11,"primary"
"1457","LM0239","E57aTXZ","E5",16.84,16.84,100,1.35,0,"primary"
"1458","LM0239","E57aDEK","E5",17.38,16.84,103.206650831354,0,1,"primary"
"1459","LM0239","E57aGRV","E5",18.3,16.84,108.669833729216,0,2,"primary"
"1460","LM0239","E57aHTZ","E5",18.72,16.84,111.163895486936,0,3,"primary"
"1461","LM0239","E57aAEQ","E5",18.5,16.84,109.857482185273,0.96,4,"primary"
"1462","LM0239","E57aLRX","E5",18.44,16.84,109.501187648456,0.73,5,"primary"
"1463","LM0239","E57aQVY","E5",17.66,16.84,104.869358669834,0.75,6,"primary"
"1464","LM0239","E57aGNZ","E5",17.5,16.84,103.919239904988,0.83,7,"primary"
"1465","LM0239","E57aMPT","E5",16.48,16.84,97.8622327790974,0.39,8,"primary"
"1466","LM0239","E57aCFW","E5",14.87,16.84,88.3016627078385,0.66,9,"primary"
"1467","LM0239","E57aAJT","E5",17.09,16.84,101.484560570071,0.44,10,"primary"
"1468","LM0239","E57aIJS","E5",17.33,16.84,102.90973871734,0.63,11,"primary"
"1469","LM0240","E57aCSX","E5",16.19,16.19,100,1.33,0,"primary"
"1470","LM0240","E57aFLQ","E5",18.39,16.19,113.588634959852,0,1,"primary"
"1471","LM0240","E57aRWY","E5",17.35,16.19,107.164916615195,0,2,"primary"
"1472","LM0240","E57aALU","E5",18.16,16.19,112.168004941322,0,3,"primary"
"1473","LM0240","E57aUWY","E5",18.17,16.19,112.229771463867,1.5,4,"primary"
"1474","LM0240","E57aHJR","E5",18.4,16.19,113.650401482397,1.53,5,"primary"
"1475","LM0240","E57aCKZ","E5",18.1,16.19,111.797405806053,1.22,6,"primary"
"1476","LM0240","E57aKMX","E5",17.43,16.19,107.659048795553,1.03,7,"primary"
"1477","LM0240","E57aAGU","E5",16.97,16.19,104.817788758493,0.38,8,"primary"
"1478","LM0240","E57aHJT","E5",15.36,16.19,94.8733786287832,1.41,9,"primary"
"1479","LM0240","E57aENX","E5",17.71,16.19,109.388511426807,0.92,10,"primary"
"1480","LM0240","E57aABL","E5",17.56,16.19,108.462013588635,0.84,11,"primary"
"1481","LM0241","E57aIVW","E5",14.51,14.51,100,0.78,0,"primary"
"1482","LM0241","E57aHOS","E5",15.77,14.51,108.68366643694,0,1,"primary"
"1483","LM0241","E57aCHP","E5",16.27,14.51,112.129565816678,0,2,"primary"
"1484","LM0241","E57aHJZ","E5",15.37,14.51,105.92694693315,0,3,"primary"
"1485","LM0241","E57aPRS","E5",15.26,14.51,105.168849069607,0.68,4,"primary"
"1486","LM0241","E57aDFX","E5",14.43,14.51,99.4486560992419,0.55,5,"primary"
"1487","LM0241","E57aEOZ","E5",15.04,14.51,103.652653342522,0.75,6,"primary"
"1488","LM0241","E57aADE","E5",13.79,14.51,95.0379048931771,0.81,7,"primary"
"1489","LM0241","E57aIUZ","E5",12.11,14.51,83.4596829772571,0.11,8,"primary"
"1490","LM0241","E57aADF","E5",10.7,14.51,73.7422467263956,0,9,"primary"
"1491","LM0241","E57aJNU","E5",NA,14.51,NA,0,10,"primary"
"1492","LM0241","E57aDHW","E5",NA,14.51,NA,0,11,"primary"
"1493","LM0242","E57aSUZ","E5",15.65,15.65,100,1.2,0,"primary"
"1494","LM0242","E57aIMY","E5",18.05,15.65,115.335463258786,0,1,"primary"
"1495","LM0242","E57aCGR","E5",18.03,15.65,115.207667731629,0,2,"primary"
"1496","LM0242","E57aGJY","E5",17.96,15.65,114.760383386581,0,3,"primary"
"1497","LM0242","E57aMOX","E5",18,15.65,115.015974440895,0.97,4,"primary"
"1498","LM0242","E57aOQV","E5",17.93,15.65,114.568690095847,0.76,5,"primary"
"1499","LM0242","E57aKTX","E5",17.49,15.65,111.757188498403,0.61,6,"primary"
"1500","LM0242","E57aAKX","E5",16.68,15.65,106.581469648562,0.44,7,"primary"
"1501","LM0242","E57aIMS","E5",14.8,15.65,94.5686900958466,0.07,8,"primary"
"1502","LM0242","E57aALN","E5",13.01,15.65,83.1309904153355,0.1,9,"primary"
"1503","LM0242","E57aJLO","E5",12.34,15.65,78.849840255591,0.09,10,"primary"
"1504","LM0242","E57aAHM","E5",NA,15.65,NA,0,11,"primary"
"1505","LM0243","E57aILY","E5",18.58,18.58,100,1.64,0,"primary"
"1506","LM0243","E57aRSZ","E5",19.71,18.58,106.081808396125,0,1,"primary"
"1507","LM0243","E57aKTZ","E5",19.23,18.58,103.498385360603,0,2,"primary"
"1508","LM0243","E57aEMP","E5",18.79,18.58,101.130247578041,0,3,"primary"
"1509","LM0243","E57aJLT","E5",18.28,18.58,98.3853606027987,1.96,4,"primary"
"1510","LM0243","E57aIPR","E5",19.01,18.58,102.314316469322,2.06,5,"primary"
"1511","LM0243","E57aMPY","E5",18.31,18.58,98.5468245425188,1.55,6,"primary"
"1512","LM0243","E57aQUW","E5",16.76,18.58,90.2045209903122,0.78,7,"primary"
"1513","LM0243","E57aABH","E5",14.5,18.58,78.0409041980624,0.18,8,"primary"
"1514","LM0243","E57aHUZ","E5",NA,18.58,NA,0,9,"primary"
"1515","LM0243","E57aDQW","E5",NA,18.58,NA,0,10,"primary"
"1516","LM0243","E57aPUY","E5",NA,18.58,NA,0,11,"primary"
"1517","LM0244","E57aJMQ","E5",12.33,12.33,100,0.88,0,"primary"
"1518","LM0244","E57aALY","E5",13.44,12.33,109.002433090024,0,1,"primary"
"1519","LM0244","E57aCRY","E5",15.33,12.33,124.330900243309,0,2,"primary"
"1520","LM0244","E57aBFI","E5",14.31,12.33,116.058394160584,0,3,"primary"
"1521","LM0244","E57aHJW","E5",14.23,12.33,115.409570154096,0.58,4,"primary"
"1522","LM0244","E57aMXZ","E5",14.25,12.33,115.571776155718,0.58,5,"primary"
"1523","LM0244","E57aVWY","E5",13.67,12.33,110.867802108678,0.51,6,"primary"
"1524","LM0244","E57aLNX","E5",12.87,12.33,104.379562043796,0.18,7,"primary"
"1525","LM0244","E57aJSU","E5",11.69,12.33,94.8094079480941,0.13,8,"primary"
"1526","LM0244","E57aBGL","E5",11.1,12.33,90.0243309002433,0,9,"primary"
"1527","LM0244","E57aBFV","E5",NA,12.33,NA,0,10,"primary"
"1528","LM0244","E57aBNO","E5",NA,12.33,NA,0,11,"primary"
"1529","LM0245","E57aCFJ","E5",16.71,16.71,100,1.59,0,"primary"
"1530","LM0245","E57aBRZ","E5",16.93,16.71,101.31657690006,0,1,"primary"
"1531","LM0245","E57aNRV","E5",17.4,16.71,104.129263913824,0,2,"primary"
"1532","LM0245","E57aFTV","E5",16.82,16.71,100.65828845003,0,3,"primary"
"1533","LM0245","E57aARV","E5",16.85,16.71,100.837821663674,1.88,4,"primary"
"1534","LM0245","E57aHIK","E5",16.69,16.71,99.8803111909037,1.58,5,"primary"
"1535","LM0245","E57aJOP","E5",15.66,16.71,93.7163375224416,1.28,6,"primary"
"1536","LM0245","E57aOST","E5",14.31,16.71,85.6373429084381,0.24,7,"primary"
"1537","LM0245","E57aDLX","E5",13.29,16.71,79.5332136445242,0.17,8,"primary"
"1538","LM0245","E57aBOV","E5",NA,16.71,NA,0,9,"primary"
"1539","LM0245","E57aAOT","E5",NA,16.71,NA,0,10,"primary"
"1540","LM0245","E57aBLT","E5",NA,16.71,NA,0,11,"primary"
"1541","LM0246","E57aAHJ","E5",17.95,17.95,100,0.8,0,"primary"
"1542","LM0246","E57aAKO","E5",18.64,17.95,103.844011142061,0,1,"primary"
"1543","LM0246","E57aGHL","E5",18.96,17.95,105.626740947075,0,2,"primary"
"1544","LM0246","E57aBLN","E5",19.79,17.95,110.25069637883,0,3,"primary"
"1545","LM0246","E57aRTV","E5",19.95,17.95,111.142061281337,2.08,4,"primary"
"1546","LM0246","E57aIKZ","E5",19.93,17.95,111.030640668524,1.62,5,"primary"
"1547","LM0246","E57aTUY","E5",20.29,17.95,113.036211699164,1.42,6,"primary"
"1548","LM0246","E57aBOY","E5",19.33,17.95,107.688022284123,1.14,7,"primary"
"1549","LM0246","E57aAMS","E5",17.93,17.95,99.8885793871866,0.52,8,"primary"
"1550","LM0246","E57aACY","E5",17.58,17.95,97.9387186629526,0.38,9,"primary"
"1551","LM0246","E57aKUY","E5",17.27,17.95,96.2116991643454,0.17,10,"primary"
"1552","LM0246","E57aBGU","E5",18.96,17.95,105.626740947075,0.27,11,"primary"
"1553","LM0247","E57aACP","E5",25.21,25.21,100,1.07,0,"primary"
"1554","LM0247","E57aGLM","E5",24.7,25.21,97.9769932566442,0,1,"primary"
"1555","LM0247","E57aSUX","E5",24.43,25.21,96.9059896866323,0,2,"primary"
"1556","LM0247","E57aHLY","E5",24.58,25.21,97.5009916699722,0,3,"primary"
"1557","LM0247","E57aKUX","E5",24.58,25.21,97.5009916699722,2.54,4,"primary"
"1558","LM0247","E57aHOY","E5",24.37,25.21,96.6679888932963,1.66,5,"primary"
"1559","LM0247","E57aMNR","E5",24.56,25.21,97.4216580721936,1.63,6,"primary"
"1560","LM0247","E57aAIK","E5",23.94,25.21,94.9623165410551,1.47,7,"primary"
"1561","LM0247","E57aGQS","E5",23.28,25.21,92.3443078143594,0.65,8,"primary"
"1562","LM0247","E57aCOW","E5",22.6,25.21,89.646965489885,0.52,9,"primary"
"1563","LM0247","E57aOQY","E5",23.02,25.21,91.3129710432368,0.45,10,"primary"
"1564","LM0247","E57aLRS","E5",22.95,25.21,91.0353034510115,0.92,11,"primary"
"1565","LM0248","E57aJOT","E5",17.99,17.99,100,1.26,0,"primary"
"1566","LM0248","E57aCMW","E5",19.04,17.99,105.836575875486,0,1,"primary"
"1567","LM0248","E57aDQV","E5",18.21,17.99,101.222901612007,0,2,"primary"
"1568","LM0248","E57aAUZ","E5",19.15,17.99,106.44802668149,0,3,"primary"
"1569","LM0248","E57aHJM","E5",19.04,17.99,105.836575875486,2.47,4,"primary"
"1570","LM0248","E57aDOU","E5",19.22,17.99,106.837131739855,2.33,5,"primary"
"1571","LM0248","E57aEFG","E5",19.54,17.99,108.615897720956,2.41,6,"primary"
"1572","LM0248","E57aJLX","E5",19.07,17.99,106.003335186215,2.6,7,"primary"
"1573","LM0248","E57aAIV","E5",19.57,17.99,108.782657031684,2.29,8,"primary"
"1574","LM0248","E57aDEW","E5",20.2,17.99,112.284602556976,3.09,9,"primary"
"1575","LM0248","E57aCJO","E5",19.1,17.99,106.170094496943,1.97,10,"primary"
"1576","LM0248","E57aAHV","E5",20.15,17.99,112.006670372429,1.56,11,"primary"
"1577","LM0249","E57aFGZ","E5",22.27,22.27,100,0.85,0,"primary"
"1578","LM0249","E57aFVY","E5",22.25,22.27,99.9101930848675,0,1,"primary"
"1579","LM0249","E57aART","E5",22.16,22.27,99.5060619667714,0,2,"primary"
"1580","LM0249","E57aKRZ","E5",22.05,22.27,99.0121239335429,0,3,"primary"
"1581","LM0249","E57aAES","E5",21.32,22.27,95.7341715312079,2.4,4,"primary"
"1582","LM0249","E57aDOS","E5",21.31,22.27,95.6892680736417,2.22,5,"primary"
"1583","LM0249","E57aHLW","E5",21.81,22.27,97.9344409519533,2.53,6,"primary"
"1584","LM0249","E57aMRS","E5",21.18,22.27,95.1055231252806,1.65,7,"primary"
"1585","LM0249","E57aSVX","E5",20.04,22.27,89.9865289627301,0.94,8,"primary"
"1586","LM0249","E57aRSX","E5",19.86,22.27,89.1782667265379,0.72,9,"primary"
"1587","LM0249","E57aMPW","E5",18.75,22.27,84.1939829366861,0.34,10,"primary"
"1588","LM0249","E57aAIP","E5",19.88,22.27,89.2680736416704,0.14,11,"primary"
"1589","LM0250","E57aCQW","E5",20.59,20.59,100,0.9,0,"primary"
"1590","LM0250","E57aDUZ","E5",20.53,20.59,99.7085964060223,0,1,"primary"
"1591","LM0250","E57aDOQ","E5",20.45,20.59,99.3200582807188,0,2,"primary"
"1592","LM0250","E57aPVY","E5",20.84,20.59,101.214181641574,0,3,"primary"
"1593","LM0250","E57aJOV","E5",20.65,20.59,100.291403593978,2.08,4,"primary"
"1594","LM0250","E57aDLM","E5",20.02,20.59,97.2316658572122,2.66,5,"primary"
"1595","LM0250","E57aKOS","E5",19.83,20.59,96.3088878096163,2.12,6,"primary"
"1596","LM0250","E57aAKN","E5",17.9,20.59,86.9354055366683,0.34,7,"primary"
"1597","LM0250","E57aEKP","E5",16.95,20.59,82.3215152986887,0.13,8,"primary"
"1598","LM0250","E57aCMV","E5",NA,20.59,NA,0,9,"primary"
"1599","LM0250","E57aGNV","E5",NA,20.59,NA,0,10,"primary"
"1600","LM0250","E57aGOY","E5",NA,20.59,NA,0,11,"primary"
"1601","LM0251","E57aBCK","E5",19.67,19.67,100,0.84,0,"primary"
"1602","LM0251","E57aADK","E5",19.47,19.67,98.9832231825114,0,1,"primary"
"1603","LM0251","E57aCTX","E5",20.51,19.67,104.270462633452,0,2,"primary"
"1604","LM0251","E57aDIM","E5",20.9,19.67,106.253177427555,0,3,"primary"
"1605","LM0251","E57aBPR","E5",21.4,19.67,108.795119471276,1.77,4,"primary"
"1606","LM0251","E57aCJN","E5",20.98,19.67,106.65988815455,1.05,5,"primary"
"1607","LM0251","E57aADS","E5",20.72,19.67,105.338078291815,3.13,6,"primary"
"1608","LM0251","E57aBDH","E5",19.04,19.67,96.797153024911,0.53,7,"primary"
"1609","LM0251","E57aISU","E5",17.42,19.67,88.5612608032537,0.25,8,"primary"
"1610","LM0251","E57aBQU","E5",16.98,19.67,86.3243518047788,0.14,9,"primary"
"1611","LM0251","E57aBEX","E5",17.25,19.67,87.6970005083884,0.29,10,"primary"
"1612","LM0251","E57aBMS","E5",18.63,19.67,94.7127605490595,0.33,11,"primary"
"1613","LM0252","E57aLQW","E5",15.01,15.01,100,0.85,0,"primary"
"1614","LM0252","E57aOWX","E5",15.16,15.01,100.999333777482,0,1,"primary"
"1615","LM0252","E57aGKN","E5",15.63,15.01,104.130579613591,0,2,"primary"
"1616","LM0252","E57aBHR","E5",15.32,15.01,102.065289806795,0,3,"primary"
"1617","LM0252","E57aHPY","E5",15.51,15.01,103.331112591606,0.76,4,"primary"
"1618","LM0252","E57aHIR","E5",15.58,15.01,103.79746835443,0.56,5,"primary"
"1619","LM0252","E57aDQY","E5",15.14,15.01,100.866089273817,0.38,6,"primary"
"1620","LM0252","E57aMNY","E5",14.61,15.01,97.3351099267155,0.43,7,"primary"
"1621","LM0252","E57aFHO","E5",12.68,15.01,84.4770153231179,0.08,8,"primary"
"1622","LM0252","E57aGQW","E5",NA,15.01,NA,0,9,"primary"
"1623","LM0252","E57aCDX","E5",NA,15.01,NA,0,10,"primary"
"1624","LM0252","E57aCDQ","E5",NA,15.01,NA,0,11,"primary"
"1625","LM0253","E57aLMX","E5",11.08,11.08,100,0.56,0,"primary"
"1626","LM0253","E57aDEJ","E5",10.95,11.08,98.826714801444,0,1,"primary"
"1627","LM0253","E57aISX","E5",11.25,11.08,101.534296028881,0,2,"primary"
"1628","LM0253","E57aEUZ","E5",11.53,11.08,104.061371841155,0,3,"primary"
"1629","LM0253","E57aCIY","E5",11.47,11.08,103.519855595668,0.59,4,"primary"
"1630","LM0253","E57aINS","E5",11.31,11.08,102.075812274368,0.7,5,"primary"
"1631","LM0253","E57aKWZ","E5",10.97,11.08,99.0072202166065,0.46,6,"primary"
"1632","LM0253","E57aBEW","E5",10.39,11.08,93.7725631768953,0.36,7,"primary"
"1633","LM0253","E57aDKS","E5",9.59,11.08,86.5523465703971,0.08,8,"primary"
"1634","LM0253","E57aDFZ","E5",NA,11.08,NA,0,9,"primary"
"1635","LM0253","E57aNUW","E5",NA,11.08,NA,0,10,"primary"
"1636","LM0253","E57aBFS","E5",NA,11.08,NA,0,11,"primary"
"1637","LM0254","E57aACN","E5",20.16,20.16,100,2.36,0,"primary"
"1638","LM0254","E57aATW","E5",21.35,20.16,105.902777777778,0,1,"primary"
"1639","LM0254","E57aBTZ","E5",20.66,20.16,102.480158730159,0,2,"primary"
"1640","LM0254","E57aFLV","E5",20.52,20.16,101.785714285714,0,3,"primary"
"1641","LM0254","E57aJKL","E5",20.83,20.16,103.323412698413,1.73,4,"primary"
"1642","LM0254","E57aBNX","E5",20.1,20.16,99.7023809523809,2.07,5,"primary"
